repository_name,class_count,loc_total,loc_mean,loc_median,loc_stdev,cbo_mean,cbo_median,cbo_stdev,cbo_min,cbo_max,dit_mean,dit_median,dit_stdev,dit_min,dit_max,lcom_mean,lcom_median,lcom_stdev,lcom_min,lcom_max
mall,760,100903,132.7671,31.5,261.2018,3.9342,3.0,4.9669,0.0,45.0,1.2395,1.0,0.4392,1.0,4.0,1110.8039,13.0,8155.5552,0.0,161554.0
